鄉鎮市區,交易標的,臨路,土地移轉坪數,都市土地使用分區,總樓層,頂樓註記,屋齡,建物移轉坪數,管理組織,車位總面積,單價,車位總價
苓雅區,房地(土地+建物)+車位,Y,3.59,商業區,29,N,2.1,61.27,Y,8.63,31.3,220
左營區,房地(土地+建物),Y,2.19,住宅區,27,N,25.5,28.95,Y,0,16.8,0
左營區,房地(土地+建物)+車位,Y,5.79,其他,29,N,1.3,71.5,Y,17.24,31.3,450
左營區,房地(土地+建物)+車位,Y,4.18,住宅區,15,Y,0.8,30.05,Y,6.81,21.6,0
新興區,房地(土地+建物),Y,0.69,商業區,13,Y,21.8,9.99,N,0,18,0
鳳山區,房地(土地+建物),Y,3.09,住宅區,15,N,5.1,22.74,Y,0,15,0
左營區,房地(土地+建物)+車位,Y,4.07,商業區,29,N,1.2,76.74,Y,7.57,34,230
前鎮區,房地(土地+建物),N,7.41,住宅區,14,N,17.7,43.29,Y,0,16.8,0
鼓山區,房地(土地+建物)+車位,Y,5.66,住宅區,29,N,1.2,71.03,Y,12.59,31.1,380
岡山區,房地(土地+建物)+車位,N,6.8,住宅區,11,N,24.8,47.57,Y,0,11.4,0
三民區,房地(土地+建物),Y,1.72,商業區,15,N,0.3,24.01,Y,0,23,0
左營區,房地(土地+建物)+車位,Y,9.97,住宅區,21,N,4,95.49,Y,10.97,18.8,0
鼓山區,房地(土地+建物)+車位,N,3.17,住宅區,13,N,18.2,24.41,Y,2.95,21.9,0
楠梓區,房地(土地+建物)+車位,Y,3.13,商業區,14,N,17.8,35.21,Y,0.95,14.2,0
楠梓區,房地(土地+建物)+車位,Y,5.99,住宅區,20,N,5.7,57.6,Y,7.01,13,0
苓雅區,房地(土地+建物)+車位,Y,6.62,住宅區,15,N,0.3,56.79,Y,6.38,25.2,175
前鎮區,房地(土地+建物)+車位,Y,4.89,商業區,15,N,13.7,55.75,Y,0,18.3,0
三民區,房地(土地+建物),Y,3.8,商業區,15,N,10.1,33.33,Y,0,15.9,0
前金區,房地(土地+建物)+車位,Y,5.18,商業區,29,N,0.1,114.28,Y,21.13,31.3,330
鳳山區,房地(土地+建物),N,2.51,住宅區,24,N,22.5,33.27,Y,0,14.1,0
鼓山區,房地(土地+建物)+車位,Y,5.88,住宅區,14,N,13.8,52.86,Y,4.99,21.8,0
左營區,房地(土地+建物)+車位,Y,3.01,商業區,25,N,6.2,62.05,Y,3.19,25,108
前鎮區,房地(土地+建物)+車位,Y,6.13,商業區,28,N,0.8,89.34,Y,23.57,29.8,330
三民區,房地(土地+建物)+車位,Y,2.26,商業區,15,N,0.3,31.56,Y,7.65,22.5,180
前鎮區,房地(土地+建物),Y,2.76,商業區,15,N,13.7,25.45,Y,0,17.7,0
鼓山區,房地(土地+建物),Y,1.98,商業區,13,N,16.5,21.61,Y,0,18.5,0
鳥松區,房地(土地+建物)+車位,Y,8.06,住宅區,15,N,3.3,50.14,Y,11.45,16.8,0
鳳山區,房地(土地+建物)+車位,N,5.03,住宅區,15,N,2.5,33.58,Y,0,21.7,0
前金區,房地(土地+建物)+車位,Y,4.57,商業區,34,N,9.7,119.68,Y,5.51,33,0
三民區,房地(土地+建物),Y,2.07,商業區,15,N,13.7,26.55,Y,0,18.6,0
鳥松區,房地(土地+建物)+車位,Y,7.67,住宅區,15,N,3.3,47.37,Y,9,17.7,0
三民區,房地(土地+建物)+車位,Y,5.75,住宅區,13,N,20.7,51.99,Y,0,15.1,0
鼓山區,房地(土地+建物)+車位,Y,4.14,商業區,15,N,14,44.89,Y,5.7,22.3,0
鼓山區,房地(土地+建物)+車位,Y,14.36,住宅區,26,N,3.6,107.64,Y,10.24,35.3,0
三民區,房地(土地+建物)+車位,Y,4.93,住宅區,13,N,18.9,39.21,Y,0,16.2,0
橋頭區,房地(土地+建物)+車位,Y,3.27,住宅區,15,N,0.9,25.6,Y,0,19.3,0
前鎮區,房地(土地+建物)+車位,Y,3.22,住宅區,18,N,2.7,33.18,Y,0,21.7,0
苓雅區,房地(土地+建物)+車位,Y,5.75,住宅區,24,N,18.8,60.12,Y,0,24.1,0
三民區,房地(土地+建物)+車位,Y,5.09,住宅區,15,N,1.2,51.11,Y,8.14,33.9,220
左營區,房地(土地+建物),N,2.9,住宅區,15,N,0.5,28.47,Y,0,25.3,0
左營區,房地(土地+建物)+車位,Y,3.46,住宅區,14,Y,23.3,35.97,Y,0,14.2,0
鼓山區,房地(土地+建物)+車位,Y,5.57,商業區,15,N,14.8,56.23,Y,0,25.3,0
鼓山區,房地(土地+建物),Y,2.41,商業區,15,N,13.5,25.32,Y,0,21.3,0
鼓山區,房地(土地+建物)+車位,Y,8.59,住宅區,29,N,2.7,100.14,Y,0,25.9,0
前鎮區,房地(土地+建物)+車位,Y,7.38,商業區,27,N,12.8,86.27,Y,7.22,19.5,0
三民區,房地(土地+建物)+車位,Y,6.25,商業區,25,N,27.8,90.61,N,0,12.1,0
三民區,房地(土地+建物),Y,1.97,商業區,15,N,0.3,27.16,Y,0,23.8,0
前金區,房地(土地+建物),Y,2.4,商業區,14,N,21.5,20.04,Y,0,17.7,0
鳥松區,房地(土地+建物)+車位,Y,17.95,住宅區,22,N,3.4,101.85,Y,11.74,24.5,0
前金區,房地(土地+建物)+車位,Y,5.18,商業區,29,N,0.1,114.28,Y,21.13,36,300
左營區,房地(土地+建物)+車位,Y,5.96,住宅區,14,N,1.4,48.17,Y,5.56,24.5,0
前金區,房地(土地+建物)+車位,Y,4.7,商業區,29,N,0.1,100.24,Y,20.13,36.8,330
左營區,房地(土地+建物),Y,1.9,住宅區,13,N,0.1,21.36,Y,0,36.2,0
前金區,房地(土地+建物)+車位,Y,1.9,商業區,15,N,0.6,26.7,Y,0,32.7,0
三民區,房地(土地+建物)+車位,Y,3.81,住宅區,14,N,15.3,30.18,N,2.59,13.9,0
岡山區,房地(土地+建物),Y,3.68,住宅區,16,N,23.3,40.17,Y,0,8.7,0
左營區,房地(土地+建物)+車位,Y,2.57,商業區,12,N,26,27.57,Y,0,17.4,0
左營區,房地(土地+建物),Y,1.58,商業區,16,N,24.5,18.99,Y,0,16.3,0
苓雅區,房地(土地+建物),Y,1.38,商業區,15,N,1,17.93,Y,0,22.6,0
鼓山區,房地(土地+建物)+車位,N,8.98,住宅區,15,N,0.3,56.65,Y,9.72,19.9,165
鳳山區,房地(土地+建物),Y,3.58,商業區,15,N,30.3,34.36,Y,0,11.3,0
三民區,房地(土地+建物)+車位,Y,6.04,住宅區,15,N,5.8,43.16,Y,6.44,19.7,0
前金區,房地(土地+建物)+車位,Y,7.57,住宅區,13,N,13.3,45.38,Y,4.06,19.4,0
鼓山區,房地(土地+建物)+車位,Y,3.95,商業區,13,N,23.8,50.18,Y,0,22.1,0
鼓山區,房地(土地+建物)+車位,N,8.98,住宅區,15,N,0.3,56.65,Y,9.72,22.5,165
三民區,房地(土地+建物)+車位,Y,10.32,住宅區,28,Y,6.2,112.2,Y,25.79,27.3,705
楠梓區,房地(土地+建物)+車位,N,5.74,住宅區,11,N,26.8,37.13,Y,0,9.6,0
小港區,房地(土地+建物)+車位,Y,3.37,商業區,15,N,2.5,49.96,Y,6.86,16.8,0
三民區,房地(土地+建物)+車位,N,3.28,住宅區,15,N,4.2,33.18,Y,6.56,21.7,0
前金區,房地(土地+建物),Y,1.88,商業區,15,N,0.6,26.18,Y,0,27.2,0
左營區,房地(土地+建物)+車位,Y,5.67,住宅區,24,N,5.3,78.03,Y,5.91,21,0
左營區,房地(土地+建物)+車位,Y,4.35,住宅區,13,Y,0.1,43.47,Y,12.4,36.8,230
鼓山區,房地(土地+建物)+車位,Y,9.48,住宅區,28,N,3,118.66,Y,22.71,23.4,484
三民區,房地(土地+建物),Y,1.75,商業區,14,N,14.7,23.51,Y,0,18.4,0
前金區,房地(土地+建物)+車位,Y,1.65,商業區,22,N,17.7,32.3,Y,0,16.1,0
三民區,房地(土地+建物),Y,3.57,商業區,16,N,25.4,46.52,Y,0,11,0
左營區,房地(土地+建物)+車位,Y,4.77,住宅區,14,Y,22.2,47.74,Y,0,13.5,0
左營區,房地(土地+建物)+車位,Y,2.3,商業區,28,N,1.9,42.67,Y,10.06,23.7,0
三民區,房地(土地+建物),Y,1.35,商業區,15,N,0.3,18.8,Y,0,26.5,0
左營區,房地(土地+建物)+車位,Y,4.57,住宅區,15,N,3.5,46.03,Y,7.58,23.2,0
三民區,房地(土地+建物)+車位,N,6.18,住宅區,17,N,2.1,44.01,Y,11.09,24.4,0
三民區,房地(土地+建物),Y,2.18,住宅區,24,N,23.6,27.04,Y,0,15.4,0
左營區,房地(土地+建物),Y,3.67,住宅區,14,N,21,33.54,Y,0,17.1,0
楠梓區,房地(土地+建物)+車位,N,9.11,住宅區,13,N,0.6,57.49,Y,7.64,21.1,148
苓雅區,房地(土地+建物),Y,3.01,住宅區,15,N,0.3,27.58,Y,0,22.8,0
左營區,房地(土地+建物)+車位,N,5.02,住宅區,15,N,0.5,52.51,Y,8.19,22.2,0
楠梓區,房地(土地+建物)+車位,Y,3.96,住宅區,15,N,0.1,25.92,Y,3.98,16,28
三民區,房地(土地+建物),Y,2.33,商業區,25,N,13.2,26.57,Y,0,16.9,0
左營區,房地(土地+建物)+車位,Y,5.55,住宅區,15,N,6.3,50.91,Y,10.54,20.6,0
苓雅區,房地(土地+建物)+車位,Y,7.67,住宅區,15,N,0.1,53.12,Y,5.34,23.2,190
鳳山區,房地(土地+建物)+車位,Y,2.57,住宅區,14,N,10.9,27.87,Y,4.9,19.7,0
鼓山區,房地(土地+建物),Y,1.98,商業區,12,N,22.4,21.28,Y,0,17.4,0
前鎮區,房地(土地+建物),Y,5.27,住宅區,16,N,30.8,48.01,Y,0,12.8,0
前鎮區,房地(土地+建物),N,7.51,住宅區,14,N,17.7,44.09,Y,0,15.4,0
鳳山區,房地(土地+建物),Y,2.42,商業區,21,N,24.1,42.29,Y,0,13.7,0
三民區,房地(土地+建物),Y,1.22,商業區,13,N,24,12.8,N,0,12.3,0
橋頭區,房地(土地+建物)+車位,Y,5.67,住宅區,15,N,0.9,44.18,Y,0,18.6,0
左營區,房地(土地+建物)+車位,Y,13.48,住宅區,14,N,9.2,62.75,Y,0,12.1,0
前鎮區,房地(土地+建物)+車位,Y,4.95,商業區,28,N,0.8,77.55,Y,11.79,27.2,160
新興區,房地(土地+建物)+車位,Y,6.27,商業區,15,Y,11.4,89.2,Y,24.9,22.5,600
鳳山區,房地(土地+建物)+車位,Y,9.02,住宅區,15,N,0.5,52.67,Y,0,17.6,145
大社區,房地(土地+建物),N,1.95,住宅區,19,N,26.1,12.23,Y,0,6.9,0
左營區,房地(土地+建物),Y,3.21,住宅區,13,N,15.8,24.04,Y,0,21.6,0
左營區,房地(土地+建物),Y,1.9,住宅區,13,N,0.1,21.36,Y,0,35.7,0
楠梓區,房地(土地+建物),Y,4.02,商業區,17,Y,27.2,33.47,Y,0,10.2,0
仁武區,房地(土地+建物)+車位,Y,10.81,住宅區,15,N,2.9,53.58,Y,0,16.8,0
左營區,房地(土地+建物)+車位,Y,5.68,住宅區,20,N,0.1,50.35,Y,12.05,38,180
三民區,房地(土地+建物)+車位,Y,4.39,商業區,21,N,24.8,55.5,Y,0,12.8,0
仁武區,房地(土地+建物)+車位,Y,7.46,其他,18,N,4,51.51,Y,10.13,15.5,0
三民區,房地(土地+建物),N,3.65,商業區,14,N,20.3,39.68,Y,0,11.7,0
苓雅區,房地(土地+建物),Y,1.35,商業區,15,N,1,17.53,Y,0,22,0
前金區,房地(土地+建物)+車位,Y,4.13,商業區,13,N,1.9,40.53,Y,0,25.5,0
鼓山區,房地(土地+建物),Y,2.35,商業區,15,N,13.5,24.07,Y,0,19.1,0
左營區,房地(土地+建物)+車位,Y,9.14,住宅區,28,N,5.6,106,Y,14,30.4,400
前鎮區,房地(土地+建物),Y,1.14,商業區,14,N,23,10.23,Y,0,21,0
左營區,房地(土地+建物)+車位,Y,5.68,住宅區,20,N,0.1,50.35,Y,12.05,35.2,180
三民區,房地(土地+建物),Y,4.66,商業區,12,Y,8.7,34.39,Y,0,16.3,0
左營區,房地(土地+建物)+車位,Y,4.65,住宅區,20,N,0.1,37.66,Y,12.05,32,180
鼓山區,房地(土地+建物)+車位,N,8.98,住宅區,15,N,0.3,56.65,Y,9.72,19.7,165
三民區,房地(土地+建物),Y,6.1,住宅區,12,N,13.8,35.56,Y,0,14.1,0
三民區,房地(土地+建物)+車位,Y,5.61,住宅區,15,N,10.8,46.98,Y,5.24,22.1,0
前金區,房地(土地+建物),Y,2.11,商業區,15,N,11,23.98,Y,0,21.3,0
小港區,房地(土地+建物)+車位,Y,5.72,住宅區,12,N,27.6,35.67,Y,0,12.9,0
鳳山區,房地(土地+建物),Y,3.68,住宅區,20,N,24.7,44.42,Y,0,10.3,0
左營區,房地(土地+建物)+車位,Y,2.65,住宅區,13,N,13.8,25.06,Y,2.26,24.7,0
三民區,房地(土地+建物),N,4.43,住宅區,15,Y,7.4,29.14,Y,0,22.6,0
鳳山區,房地(土地+建物)+車位,Y,5.44,住宅區,14,N,20.6,70.98,Y,0,13.7,0
左營區,房地(土地+建物)+車位,Y,4.45,住宅區,13,N,0.1,47.8,Y,12.4,36,210
左營區,房地(土地+建物)+車位,N,3.65,住宅區,14,N,21.7,48.21,Y,0,14.1,0
鳳山區,房地(土地+建物)+車位,Y,13.57,住宅區,14,N,7.8,55.84,Y,0,15,0
岡山區,房地(土地+建物)+車位,Y,10.75,住宅區,13,N,13.8,54.37,Y,0,11.6,0
左營區,房地(土地+建物)+車位,N,7.95,住宅區,12,N,3.7,43.52,Y,10,25.3,0
三民區,房地(土地+建物)+車位,N,2.86,商業區,29,N,1.3,47.75,Y,11.39,19.2,0
前鎮區,房地(土地+建物)+車位,Y,8.1,住宅區,14,N,19.5,52.96,Y,0,16.6,0
鼓山區,房地(土地+建物)+車位,Y,9.52,住宅區,29,N,2.7,111.2,Y,16.34,32,480
鼓山區,房地(土地+建物)+車位,Y,9.52,住宅區,29,N,2.7,110.23,Y,16.34,32.8,480
鼓山區,房地(土地+建物)+車位,Y,4.29,商業區,14,Y,15.3,41.24,Y,0,21.5,0
三民區,房地(土地+建物)+車位,Y,3.15,住宅區,15,N,4,33.01,Y,6.44,18.8,0
鼓山區,房地(土地+建物)+車位,Y,6.31,住宅區,23,N,16.2,64.63,Y,9.29,19,0
楠梓區,房地(土地+建物)+車位,Y,10.58,住宅區,15,N,7.3,61.09,Y,0,14.6,0
苓雅區,房地(土地+建物)+車位,Y,7.67,住宅區,15,N,0.1,54.34,Y,5.34,22.8,155
三民區,房地(土地+建物),Y,3.13,住宅區,15,Y,9.8,23.68,Y,0,20.5,0
左營區,房地(土地+建物)+車位,Y,5.81,住宅區,15,N,0.8,44.96,Y,12.42,18.5,0
苓雅區,房地(土地+建物)+車位,Y,4.87,住宅區,14,N,25.1,47.77,Y,0,14.2,0
橋頭區,房地(土地+建物)+車位,Y,8.92,住宅區,14,N,9.9,48.91,Y,10.46,14.7,0
左營區,房地(土地+建物)+車位,Y,4.4,住宅區,15,N,11.8,40.26,Y,0,17.5,0
左營區,房地(土地+建物),Y,3.25,住宅區,15,N,8.7,27.68,Y,0,16.1,0
楠梓區,房地(土地+建物)+車位,N,8.74,住宅區,13,N,0.6,55.1,Y,6.77,19.4,138
鼓山區,房地(土地+建物)+車位,Y,3.94,住宅區,15,N,4.9,37.68,Y,0,26,0
楠梓區,房地(土地+建物)+車位,N,7.54,住宅區,13,N,0.6,46.77,Y,2.84,19.3,78
鳳山區,房地(土地+建物)+車位,Y,8.65,住宅區,15,N,0.5,50.74,Y,0,17.2,150
左營區,房地(土地+建物),Y,5.25,商業區,21,N,19.3,61.76,Y,0,22,0
大寮區,房地(土地+建物),Y,5.28,住宅區,13,N,23.8,44.8,N,0,10,0
左營區,房地(土地+建物),Y,2.21,商業區,15,N,12.8,24.72,Y,0,19.7,0
楠梓區,房地(土地+建物)+車位,Y,7.6,住宅區,15,Y,2.3,49.36,Y,0,16,0
楠梓區,房地(土地+建物),Y,3.81,商業區,13,N,25.1,28.7,Y,0,12.6,0
鼓山區,房地(土地+建物),Y,7.78,住宅區,14,N,14.5,60.52,Y,0,18.2,0
小港區,房地(土地+建物)+車位,Y,7.2,住宅區,11,N,5.6,48.41,Y,8.06,15.1,0
鼓山區,房地(土地+建物)+車位,Y,8.09,商業區,36,N,5.7,154.31,Y,0,20.7,0
三民區,房地(土地+建物)+車位,Y,1.89,商業區,15,N,6.3,25.47,Y,0,22.8,0
鼓山區,房地(土地+建物)+車位,Y,8.55,住宅區,29,N,2.7,99.66,Y,16.34,31.4,450
大寮區,房地(土地+建物),Y,5.57,住宅區,13,N,26,34.87,Y,0,10,0
楠梓區,房地(土地+建物)+車位,N,4.51,住宅區,23,N,23.3,76.94,Y,0,8.8,0
左營區,房地(土地+建物)+車位,Y,4.73,住宅區,14,N,12.5,48.65,Y,0,17.7,0
鼓山區,房地(土地+建物)+車位,Y,5.96,住宅區,29,N,1.2,76.3,Y,12.59,32.4,320
楠梓區,房地(土地+建物)+車位,Y,3.35,住宅區,11,Y,7.6,27.21,Y,0,14.6,0
楠梓區,房地(土地+建物),Y,2.12,商業區,22,N,2.1,27.93,Y,0,15.5,0
三民區,房地(土地+建物),Y,1.61,商業區,19,N,26.7,21.31,Y,0,11.7,0
楠梓區,房地(土地+建物)+車位,N,3.17,住宅區,15,N,3.1,31.87,Y,0,12.6,0
左營區,房地(土地+建物)+車位,Y,4.35,住宅區,13,N,0.1,43.47,Y,12.4,34.8,210
三民區,房地(土地+建物)+車位,Y,2.56,商業區,15,N,0.3,35.46,Y,8.31,24.3,190
仁武區,房地(土地+建物)+車位,Y,4.15,商業區,15,N,0.2,32.12,Y,10.83,18.1,0
左營區,房地(土地+建物),Y,2.3,住宅區,12,N,17.9,22.14,Y,0,19,0
楠梓區,房地(土地+建物),N,5.08,住宅區,16,N,29.4,40.06,Y,0,9.7,0
前金區,房地(土地+建物)+車位,Y,4.05,商業區,29,N,0.1,93.4,Y,10.56,32.2,180
鼓山區,房地(土地+建物)+車位,Y,5.75,住宅區,14,N,16.4,46.36,Y,0,19.6,0
鳳山區,房地(土地+建物)+車位,Y,3.21,商業區,15,N,4,36.14,Y,6.16,16.3,0
左營區,房地(土地+建物),Y,1.9,住宅區,13,N,0.1,21.36,Y,0,33.5,0
三民區,房地(土地+建物),Y,2.5,商業區,25,Y,19.8,36.05,Y,0,13.9,0
楠梓區,房地(土地+建物)+車位,Y,7.15,住宅區,15,N,5.6,42.64,N,7.78,15.8,0
新興區,房地(土地+建物),Y,2.37,商業區,15,N,12.8,25.88,Y,0,21.3,0
前鎮區,房地(土地+建物),Y,7.64,住宅區,16,N,24.2,49.42,Y,0,13.8,0
楠梓區,房地(土地+建物)+車位,N,3.94,住宅區,15,Y,1.1,26.24,Y,0,16,0
三民區,房地(土地+建物),Y,5.45,住宅區,13,N,15.5,34.12,Y,0,17,0
岡山區,房地(土地+建物)+車位,Y,4.93,住宅區,16,N,26.2,41.16,Y,0,11.7,80
鳳山區,房地(土地+建物),N,6.77,住宅區,12,N,26.7,49.17,N,0,10.8,0
前金區,房地(土地+建物)+車位,Y,3.97,其他,29,N,0.1,92.41,Y,9.57,31.7,120
左營區,房地(土地+建物)+車位,Y,4.41,住宅區,29,N,1.3,57.77,Y,9.03,32.2,230
仁武區,房地(土地+建物)+車位,Y,7.07,商業區,15,N,1.6,58,Y,8.47,15.5,135
鳳山區,房地(土地+建物),Y,4.01,住宅區,14,N,21.3,32.6,Y,0,8.6,0
苓雅區,房地(土地+建物),N,5.48,住宅區,12,N,27,39.78,Y,0,11.3,0
仁武區,房地(土地+建物),Y,2.32,商業區,15,N,0.2,22.87,Y,0,18.7,0
楠梓區,房地(土地+建物),N,5.61,住宅區,13,N,25.3,34.45,Y,0,10.6,0
鼓山區,房地(土地+建物)+車位,Y,8.68,住宅區,18,N,7.3,75.73,Y,8.39,23.1,0
前金區,房地(土地+建物),Y,1.95,商業區,14,N,22.6,20.91,Y,0,18.5,0
甲仙區,房地(土地+建物),Y,5.84,住宅區,14,N,23.9,51.43,Y,0,1.5,0
三民區,房地(土地+建物)+車位,Y,2.45,商業區,14,N,18.3,25.98,Y,0,14.8,0
三民區,房地(土地+建物)+車位,Y,7.4,住宅區,15,N,4.2,79.58,Y,33.71,26.1,0
楠梓區,房地(土地+建物),Y,2.34,商業區,23,N,1.8,30.17,Y,0,16.2,0
甲仙區,房地(土地+建物),Y,4.14,住宅區,14,N,23.9,33.15,N,0,1.5,0
鼓山區,房地(土地+建物),Y,4.1,住宅區,15,N,11.8,27.93,Y,0,21.5,0
楠梓區,房地(土地+建物)+車位,Y,3.74,住宅區,14,N,2.8,26.86,Y,4.04,40.2,0
前金區,房地(土地+建物)+車位,Y,10.12,商業區,21,Y,20.2,146.76,Y,0,16.5,0
鼓山區,房地(土地+建物)+車位,Y,8.97,住宅區,28,N,3,112.85,Y,16.46,29.5,396
左營區,房地(土地+建物)+車位,Y,3.23,住宅區,20,N,19.5,41.54,Y,4.54,17.8,0
左營區,房地(土地+建物)+車位,Y,2.63,住宅區,15,Y,8.2,31.31,Y,0,19.8,0
鼓山區,房地(土地+建物)+車位,Y,3.81,住宅區,14,N,13.8,33.66,N,0,21.8,0
前鎮區,房地(土地+建物),Y,1.14,商業區,14,N,23,10.23,Y,0,18.1,0
岡山區,房地(土地+建物),Y,8.39,商業區,15,N,1.7,65.37,N,0,29.1,0
左營區,房地(土地+建物)+車位,Y,3.67,住宅區,20,N,25.6,50.68,Y,0,17.4,0
三民區,房地(土地+建物)+車位,Y,5.04,住宅區,14,N,21.3,42.79,N,9.23,13.6,0
大寮區,房地(土地+建物)+車位,Y,6.22,住宅區,17,N,22,69.75,Y,0,7.5,0
左營區,房地(土地+建物)+車位,Y,4.5,住宅區,20,N,0.1,39.06,Y,11.1,36.4,200
鹽埕區,房地(土地+建物),Y,2.56,商業區,13,N,3.5,28.13,Y,0,19.2,0
鼓山區,房地(土地+建物)+車位,Y,4.66,商業區,30,N,7.3,80.89,Y,9.34,29.7,0
鼓山區,房地(土地+建物)+車位,Y,8.82,住宅區,14,Y,12.9,64.2,Y,7.49,26.6,0
大樹區,房地(土地+建物),Y,3.88,住宅區,12,N,24.6,30.17,Y,0,6.6,0
左營區,房地(土地+建物)+車位,Y,4.67,住宅區,20,N,0.1,40.01,Y,12.05,35.2,180
苓雅區,房地(土地+建物),N,0.69,商業區,12,N,24.6,7.07,Y,0,11.8,0
左營區,房地(土地+建物)+車位,Y,4.5,住宅區,20,N,0.1,39.06,Y,11.1,35.7,200
左營區,房地(土地+建物)+車位,Y,3.56,商業區,29,Y,1.2,63.31,Y,7.57,34.5,150
左營區,房地(土地+建物),Y,3.48,住宅區,15,N,6.3,26.55,Y,0,20,0
三民區,房地(土地+建物)+車位,Y,5.17,住宅區,14,N,2.6,41.16,Y,9.26,24.3,205
左營區,房地(土地+建物)+車位,Y,4.38,住宅區,20,N,0.1,36.93,Y,12.05,35.8,170
苓雅區,房地(土地+建物)+車位,Y,7.67,住宅區,15,N,0.1,54.34,Y,5.34,22.5,175
前鎮區,房地(土地+建物),N,9.17,住宅區,12,N,25.5,41.75,Y,0,14.5,0
三民區,房地(土地+建物)+車位,Y,4.75,住宅區,15,Y,9.8,44.26,Y,0,20,0
左營區,房地(土地+建物),Y,2.11,住宅區,20,N,0.1,21.71,Y,0,33.4,0
三民區,房地(土地+建物)+車位,Y,6.57,住宅區,12,N,26.8,49.32,Y,0,11.8,0
左營區,房地(土地+建物)+車位,Y,9.97,住宅區,21,N,4,95.49,Y,10.97,19.4,0
三民區,房地(土地+建物)+車位,Y,10.5,住宅區,15,N,10.3,73.62,Y,0,19.4,0
左營區,房地(土地+建物)+車位,Y,2.83,商業區,14,N,15,28.21,Y,0,16.8,0
前鎮區,房地(土地+建物),Y,5.48,商業區,12,Y,29.1,55.16,N,0,12.7,0
三民區,房地(土地+建物)+車位,Y,5.01,住宅區,15,N,5.5,49.79,Y,7.03,18.5,0
鼓山區,房地(土地+建物)+車位,Y,7.38,商業區,29,N,6.3,135.57,Y,15.46,23.4,0
左營區,房地(土地+建物)+車位,Y,2.79,住宅區,24,N,0.2,30.73,Y,4.09,23.8,0
左營區,房地(土地+建物),Y,3.65,住宅區,23,N,20.3,44,Y,0,14.4,0
左營區,房地(土地+建物)+車位,Y,4.11,住宅區,15,N,12.8,38.61,Y,0,17.1,0
鳥松區,房地(土地+建物)+車位,Y,21.11,住宅區,20,N,12.1,116.49,Y,0,28.3,0
三民區,房地(土地+建物),N,0.87,商業區,25,N,21.4,11.54,Y,0,19.2,0
三民區,房地(土地+建物),Y,4.55,住宅區,15,N,25.7,37.99,Y,0,12.5,0
左營區,房地(土地+建物)+車位,Y,5.68,住宅區,20,N,0.1,50.35,Y,12.05,35.5,230
岡山區,房地(土地+建物),Y,3.37,住宅區,15,N,26.3,32.12,N,0,13.4,0
三民區,房地(土地+建物),Y,3.39,住宅區,14,N,19.3,31.36,Y,0,17.9,0
鼓山區,房地(土地+建物)+車位,Y,4.2,商業區,14,N,14,45.48,Y,0,24.4,0
鳳山區,房地(土地+建物)+車位,Y,8.12,住宅區,17,N,1.8,65.88,Y,0,18.5,0
左營區,房地(土地+建物),Y,3.44,住宅區,13,N,13.8,33.12,N,0,20.8,0
橋頭區,房地(土地+建物)+車位,Y,3.92,住宅區,15,N,0.9,30.58,Y,0,19.1,0
前鎮區,房地(土地+建物)+車位,Y,9.4,住宅區,24,N,6.2,99.08,Y,0,32.3,0
鳳山區,房地(土地+建物)+車位,N,7,住宅區,15,N,26.2,44.26,Y,0,14.4,0
左營區,房地(土地+建物)+車位,Y,4.26,住宅區,13,N,0.1,41.93,Y,11.8,36.7,210
三民區,房地(土地+建物),Y,7.2,住宅區,13,N,26,44.97,Y,0,17.1,0
左營區,房地(土地+建物)+車位,Y,10.92,住宅區,28,N,5.6,128.91,Y,13.48,27.5,390
左營區,房地(土地+建物),Y,4.39,住宅區,18,N,34.3,25.64,N,0,8.2,0
左營區,房地(土地+建物),Y,2.54,商業區,20,N,26.2,36.11,Y,0,13.3,0
左營區,房地(土地+建物),Y,4,商業區,17,N,30.7,46.29,N,0,13,0
左營區,房地(土地+建物),Y,2.59,住宅區,20,N,0.1,27.96,Y,0,33.9,0
左營區,房地(土地+建物)+車位,Y,7.09,住宅區,14,N,14.3,51.41,Y,5,20,0
岡山區,房地(土地+建物)+車位,Y,2.24,住宅區,17,N,21.8,26.93,Y,0,11.9,0
鳳山區,房地(土地+建物),Y,4.36,住宅區,14,N,21.3,35.43,N,0,10.2,0
新興區,房地(土地+建物)+車位,Y,4.09,商業區,41,N,18.9,125.51,Y,0,23.9,0
楠梓區,房地(土地+建物)+車位,Y,7.31,住宅區,12,N,19.5,53.91,Y,7.66,11.1,0
楠梓區,房地(土地+建物)+車位,Y,4.07,商業區,23,N,1.8,49.5,Y,8.48,14.7,0
三民區,房地(土地+建物),Y,6.49,住宅區,16,N,25.7,47.71,Y,0,14.9,0
左營區,房地(土地+建物),Y,3.18,住宅區,15,N,13.1,24.58,Y,0,16.5,0
鳳山區,房地(土地+建物)+車位,Y,6.24,商業區,15,N,0.5,52.62,Y,0,15.6,136
鼓山區,房地(土地+建物)+車位,Y,5.8,住宅區,29,N,1.2,74.94,Y,12.59,33.4,380
楠梓區,房地(土地+建物)+車位,N,8.74,住宅區,13,N,0.6,55.1,Y,6.77,23.5,148
左營區,房地(土地+建物),N,2.58,住宅區,14,N,13.7,26.78,Y,0,26.5,0
橋頭區,房地(土地+建物)+車位,Y,6.32,住宅區,14,N,9.9,37.38,Y,10.45,15.3,0
