鄉鎮市區,臨路,都市土地使用分區,屋齡,管理組織,單價,車位總價
苓雅區,Y,商業區,29.6,Y,15.6,0
前金區,Y,商業區,4.3,Y,24,0
左營區,Y,住宅區,6.8,Y,19.6,0
小港區,Y,商業區,0.1,Y,17.7,0
左營區,N,住宅區,1.5,Y,22.7,0
左營區,Y,住宅區,0.5,Y,20.5,145
三民區,Y,住宅區,0.2,Y,25.7,0
苓雅區,Y,住宅區,1.3,Y,24.5,210
鳥松區,Y,住宅區,13.1,Y,25.7,0
左營區,Y,住宅區,5.1,Y,24.7,0
三民區,N,商業區,21.8,Y,16.1,0
左營區,Y,住宅區,0.2,Y,28.9,200
前金區,Y,商業區,5.6,Y,26.9,0
新興區,Y,商業區,13.8,Y,24.1,150
三民區,Y,商業區,14.2,Y,15.5,0
三民區,Y,商業區,0.5,Y,25.8,180
左營區,Y,商業區,7.4,Y,22.2,0
小港區,Y,商業區,0.1,Y,17.7,0
楠梓區,N,商業區,13.7,Y,15.9,0
楠梓區,N,住宅區,0.4,Y,17.8,155
鼓山區,Y,商業區,5.4,Y,30.9,640
左營區,Y,商業區,2.2,Y,33.8,420
岡山區,Y,住宅區,27.6,Y,13.2,0
左營區,N,住宅區,14.9,Y,23,0
三民區,Y,商業區,26.3,Y,14.4,0
小港區,Y,商業區,0.1,Y,20.1,0
楠梓區,Y,住宅區,5.6,Y,18.9,0
左營區,Y,住宅區,22.3,Y,17.6,0
楠梓區,N,住宅區,26.7,Y,12.1,0
左營區,Y,商業區,17.4,Y,21.6,0
三民區,Y,商業區,23.6,Y,15.5,0
橋頭區,N,住宅區,26.3,Y,11.2,0
三民區,Y,住宅區,0.2,Y,26.5,0
三民區,Y,住宅區,0.2,Y,25.2,0
鼓山區,Y,其他使用區,0.9,Y,24.5,215
鳳山區,Y,住宅區,0.3,Y,26.9,0
三民區,Y,商業區,4.8,Y,45.8,0
鼓山區,Y,其他使用區,14.3,Y,22.6,0
前金區,Y,商業區,6.4,Y,19.3,0
前鎮區,Y,商業區,14.9,Y,20.4,0
前金區,Y,商業區,24.4,Y,16.5,0
小港區,Y,商業區,0.1,Y,19.2,0
小港區,Y,商業區,0.1,Y,17.7,0
三民區,Y,住宅區,3.6,Y,18.5,0
楠梓區,Y,住宅區,2.8,Y,18.2,0
三民區,Y,住宅區,0.2,Y,27.5,0
楠梓區,Y,商業區,26.9,Y,13.5,0
左營區,N,住宅區,6.7,Y,25.4,0
鼓山區,Y,其他使用區,5.7,Y,21.7,0
前鎮區,Y,特定專用區,3.7,Y,24.3,100
左營區,Y,商業區,23.1,Y,16.4,0
鳳山區,Y,住宅區,28.3,Y,15.7,0
苓雅區,Y,住宅區,16.6,Y,27.1,0
小港區,Y,商業區,0.1,Y,19.3,0
小港區,Y,商業區,0.1,Y,19.3,0
小港區,Y,商業區,0.1,Y,18.7,0
小港區,Y,商業區,0.1,Y,19.2,0
楠梓區,N,住宅區,4.1,Y,16,0
鼓山區,Y,商業區,14.8,Y,25,0
旗山區,N,住宅區,25.1,Y,8.2,0
鼓山區,Y,商業區,2.3,Y,26.7,470
楠梓區,N,商業區,0.8,Y,19.6,0
左營區,Y,商業區,2.2,Y,34,170
橋頭區,Y,住宅區,1.9,Y,16.8,0
鳳山區,N,住宅區,25.3,Y,16.1,0
新興區,Y,商業區,0.3,Y,26.8,0
左營區,Y,商業區,1.5,Y,23.9,0
三民區,Y,住宅區,21.7,Y,18,120
三民區,Y,住宅區,16.5,Y,16.1,0
三民區,N,商業區,21.8,Y,17.8,0
橋頭區,Y,住宅區,3.5,Y,18.5,0
苓雅區,Y,商業區,29.1,Y,11.6,0
左營區,N,住宅區,27.6,Y,18.9,0
三民區,N,特定專用區,5.5,Y,21,0
鳳山區,Y,住宅區,5.1,Y,19.7,0
三民區,Y,住宅區,0.2,Y,26.2,0
楠梓區,Y,住宅區,0.2,Y,19.1,165
楠梓區,Y,住宅區,3.3,Y,14.8,0
鳳山區,N,住宅區,4,Y,20,0
楠梓區,Y,商業區,2.8,Y,19.2,0
苓雅區,Y,住宅區,1.1,Y,25,400
小港區,Y,商業區,0.1,Y,20.3,0
左營區,Y,住宅區,0.5,Y,23.8,160
鳳山區,Y,住宅區,22.3,Y,14.3,0
三民區,Y,住宅區,6.9,Y,22.4,0
小港區,Y,商業區,0.1,Y,18,0
鼓山區,Y,商業區,2.3,Y,26.9,460
三民區,Y,住宅區,0.2,Y,28.1,0
小港區,Y,商業區,0.1,Y,18.9,0
苓雅區,Y,住宅區,16.6,Y,23.8,0
三民區,Y,住宅區,26.9,Y,13.6,0
苓雅區,Y,住宅區,0.5,Y,22.4,0
前鎮區,Y,住宅區,1.3,Y,21.7,0
三民區,Y,住宅區,0.2,Y,26.6,0
左營區,Y,住宅區,6.3,Y,24.2,0
楠梓區,Y,住宅區,12.4,Y,16.3,0
前金區,Y,商業區,5.3,Y,25.9,0
三民區,Y,住宅區,0.2,Y,25.5,0
三民區,Y,住宅區,0.2,Y,28.3,0
鼓山區,Y,其他使用區,3.7,Y,33.9,480
鼓山區,Y,其他使用區,12.3,Y,25.8,0
三民區,Y,住宅區,15.2,Y,17.2,0
三民區,Y,住宅區,0.2,Y,28.3,0
苓雅區,Y,住宅區,1.4,Y,25.7,380
左營區,Y,住宅區,16.8,Y,21,0
左營區,Y,住宅區,6.6,Y,28.1,480
楠梓區,N,商業區,7.8,Y,19.3,0
三民區,Y,住宅區,0.2,Y,27.6,0
鼓山區,Y,商業區,2.3,Y,32.2,400
前鎮區,Y,商業區,28,Y,14.3,0
鳳山區,Y,住宅區,22.2,Y,14.6,100
楠梓區,Y,住宅區,6.7,Y,18.4,0
三民區,Y,住宅區,27.1,Y,15,0
三民區,Y,住宅區,0.2,Y,26.9,0
鼓山區,Y,其他使用區,2.2,Y,26.3,460
楠梓區,N,商業區,0.8,Y,26.5,0
三民區,Y,住宅區,0.2,Y,25.4,0
左營區,Y,住宅區,1.2,Y,18.3,0
前鎮區,Y,商業區,25.9,Y,11.7,0
前金區,Y,商業區,1.1,Y,34,130
三民區,N,商業區,2.3,Y,20.6,0
鼓山區,Y,商業區,20.7,Y,20.6,60
楠梓區,Y,商業區,2.8,Y,17.7,0
楠梓區,Y,住宅區,0.2,Y,19.1,170
三民區,Y,商業區,24.7,Y,18,0
前金區,Y,商業區,0.3,Y,23.6,0
前鎮區,N,其他使用區,18.7,Y,16.8,0
左營區,Y,商業區,1.5,Y,50.4,0
鼓山區,Y,其他使用區,2.2,Y,32.4,420
楠梓區,Y,住宅區,0.2,Y,19.5,195
楠梓區,Y,住宅區,0.3,Y,18.6,0
橋頭區,Y,商業區,2.2,Y,17.4,0
三民區,Y,住宅區,0.2,Y,26.4,0
前鎮區,Y,商業區,26.3,Y,17,0
楠梓區,Y,商業區,5,Y,16.8,0
苓雅區,N,特定專用區,23.8,Y,12.3,0
小港區,Y,商業區,0.1,Y,19,0
三民區,Y,住宅區,8.4,Y,18.8,0
小港區,Y,商業區,0.1,Y,18.3,0
小港區,Y,商業區,0.1,Y,19.1,0
前金區,Y,商業區,1.1,Y,36,280
楠梓區,Y,住宅區,5.6,Y,18.6,0
三民區,Y,住宅區,0.2,Y,26.1,0
前鎮區,Y,住宅區,30.6,Y,13.6,0
楠梓區,Y,住宅區,0.3,Y,17.5,0
左營區,Y,住宅區,22.6,Y,17.6,0
三民區,Y,特定專用區,25.2,Y,13.2,0
小港區,Y,商業區,0.1,Y,18.9,0
小港區,Y,商業區,0.1,Y,21.2,0
三民區,Y,住宅區,0.8,Y,25,0
鼓山區,Y,其他使用區,3.7,Y,34,520
苓雅區,Y,住宅區,0.5,Y,23.7,0
三民區,Y,住宅區,2.6,Y,25.8,0
左營區,Y,商業區,26.4,Y,14.8,0
鼓山區,Y,商業區,13.1,Y,24.1,0
左營區,Y,商業區,6.2,Y,22.5,0
小港區,Y,商業區,0.1,Y,19.8,0
三民區,Y,住宅區,0.2,Y,28.1,0
左營區,Y,住宅區,6.6,Y,23.1,420
前鎮區,Y,住宅區,1.3,Y,23.1,0
三民區,Y,住宅區,0.8,Y,26.6,0
楠梓區,Y,住宅區,0.3,Y,18.8,0
楠梓區,Y,住宅區,0.3,Y,17.5,145
仁武區,Y,商業區,0.7,Y,18.3,148
三民區,Y,住宅區,0.2,Y,28.7,0
左營區,Y,商業區,2.2,Y,34.3,410
左營區,Y,商業區,2.2,Y,35.3,230
苓雅區,Y,商業區,1,Y,22.7,95
大寮區,Y,其他使用區,19.2,Y,9.2,0
鼓山區,Y,商業區,16.3,Y,25.9,0
苓雅區,Y,商業區,26.4,Y,17.9,0
三民區,Y,住宅區,0.2,Y,26,0
三民區,Y,住宅區,0.2,Y,25.8,0
小港區,Y,商業區,0.1,Y,20.4,0
鼓山區,Y,其他使用區,0.9,Y,25.3,415
楠梓區,Y,商業區,3.1,Y,16.1,0
小港區,Y,商業區,0.1,Y,17.5,0
左營區,Y,住宅區,1.2,Y,22,0
三民區,Y,住宅區,0.2,Y,26.8,0
楠梓區,N,住宅區,25.1,Y,11.3,0
楠梓區,Y,住宅區,0.2,Y,19.1,195
前鎮區,Y,特定專用區,3.7,Y,24.5,190
橋頭區,Y,住宅區,1.9,Y,15.8,0
鼓山區,Y,住宅區,25.9,Y,16,100
楠梓區,Y,住宅區,0.3,Y,19.5,145
小港區,Y,商業區,0.1,Y,19.3,0
小港區,Y,商業區,0.1,Y,19.1,0
左營區,Y,商業區,0.7,Y,25.2,100
苓雅區,Y,商業區,2.6,Y,26.4,355
苓雅區,Y,住宅區,5.4,Y,27.3,400
左營區,Y,住宅區,6.3,Y,19.5,0
鳳山區,N,住宅區,23.4,Y,14.2,0
前金區,Y,商業區,24.8,Y,16.2,0
苓雅區,Y,商業區,27.1,Y,15,0
鳳山區,Y,住宅區,4.8,Y,22,0
橋頭區,Y,住宅區,1.9,Y,16.7,0
鼓山區,Y,其他使用區,3.7,Y,35,480
左營區,N,住宅區,21.9,N,11.5,0
鼓山區,Y,商業區,24.3,Y,17.8,0
楠梓區,N,住宅區,0.4,Y,15.5,110
鼓山區,Y,其他使用區,0.9,Y,25.9,195
鳳山區,N,住宅區,16.3,Y,19.5,0
三民區,Y,商業區,27.8,Y,13.5,0
前鎮區,Y,住宅區,8.1,Y,23.1,0
大寮區,Y,住宅區,26.7,Y,9.6,0
左營區,Y,住宅區,24.8,Y,13.9,0
三民區,Y,住宅區,27.8,Y,16.5,120
苓雅區,Y,住宅區,1.1,Y,21.7,155
小港區,Y,商業區,0.1,Y,19.7,0
楠梓區,Y,商業區,10.2,Y,15.3,0
三民區,Y,其他使用區,25.5,Y,15.2,0
楠梓區,N,住宅區,26.7,Y,11.6,0
小港區,Y,商業區,0.1,Y,18,0
三民區,Y,商業區,28,Y,18,0
鳳山區,Y,商業區,3.2,Y,21.9,0
三民區,Y,住宅區,24.6,Y,12.6,0
鼓山區,Y,商業區,15,Y,19.4,0
三民區,Y,住宅區,0.2,Y,27.4,0
左營區,Y,住宅區,22.4,Y,14.5,0
左營區,Y,商業區,2.9,Y,23.7,0
前鎮區,Y,商業區,14.7,Y,17.4,0
橋頭區,N,住宅區,0.1,Y,16.6,155
三民區,Y,住宅區,5,Y,17.5,0
左營區,Y,住宅區,0.5,Y,21.6,130
楠梓區,N,住宅區,0.4,Y,18.3,155
楠梓區,Y,商業區,4.3,Y,14.6,120
小港區,Y,商業區,0.1,Y,17.3,0
小港區,Y,商業區,0.1,Y,17.2,0
鼓山區,Y,其他使用區,16.7,Y,21.7,0
小港區,Y,商業區,0.1,Y,17.8,0
鼓山區,Y,商業區,14.5,Y,21.2,0
楠梓區,Y,住宅區,6,Y,17.7,0
三民區,Y,住宅區,0.2,Y,26.8,0
前金區,Y,商業區,5.6,Y,26.9,0
鼓山區,Y,其他使用區,0.9,Y,26.8,205
楠梓區,Y,住宅區,0.7,Y,16.7,0
楠梓區,N,住宅區,0.4,Y,16.3,125
岡山區,Y,住宅區,14.8,Y,16.8,0
左營區,Y,商業區,4.3,Y,54,0
小港區,Y,商業區,0.1,Y,20.3,0
前鎮區,Y,其他使用區,30.9,Y,16.4,0
鼓山區,N,住宅區,30.7,Y,15.9,0
楠梓區,Y,住宅區,0.3,Y,16.9,0
三民區,Y,住宅區,0.2,Y,27.1,0
三民區,Y,住宅區,0.2,Y,27,0
鼓山區,Y,其他使用區,5.8,Y,25.7,0
三民區,Y,住宅區,0.2,Y,26.5,0
鳳山區,N,住宅區,3.7,Y,20.9,0
前鎮區,Y,住宅區,26.3,N,9.4,0
三民區,Y,住宅區,23.8,Y,16.2,0
三民區,Y,商業區,0.5,Y,24.6,180
左營區,Y,住宅區,2.3,Y,36.4,190
左營區,Y,商業區,22.5,Y,16.4,80
新興區,Y,商業區,21.8,Y,18.1,0
岡山區,Y,商業區,2.7,Y,17.6,0
楠梓區,N,住宅區,0.4,Y,16.4,125
岡山區,Y,住宅區,24.3,Y,13.1,0
楠梓區,N,商業區,13.7,Y,16,0
左營區,Y,住宅區,20.8,Y,20,0
前鎮區,Y,商業區,5.6,Y,18.3,0
橋頭區,Y,住宅區,1.9,Y,16.8,0
三民區,Y,商業區,27.3,Y,15.6,0
鼓山區,Y,其他使用區,2.2,Y,32.4,460
前金區,Y,商業區,18.7,Y,20.9,0
新興區,Y,商業區,0.3,Y,25.8,130
左營區,Y,住宅區,19.8,Y,15.5,0
大社區,Y,住宅區,4,Y,17,0
鼓山區,Y,商業區,2.3,Y,29.9,440
岡山區,N,住宅區,26.7,Y,13,0
小港區,Y,住宅區,4.7,Y,18.4,0
鼓山區,Y,商業區,6.7,Y,18.8,300
三民區,Y,特定專用區,14.1,Y,19.7,0
鳳山區,Y,住宅區,25.8,Y,12.9,0
小港區,Y,商業區,28.8,Y,12.9,0
橋頭區,Y,住宅區,0.9,Y,20.2,0
楠梓區,Y,商業區,4.5,Y,19,0
鼓山區,Y,其他使用區,5.1,Y,31,0
左營區,N,住宅區,9.4,Y,17.4,0
三民區,Y,住宅區,0.2,Y,24.2,0
左營區,Y,住宅區,26.5,Y,17.2,0
三民區,Y,住宅區,0.2,Y,26.8,0
鼓山區,Y,商業區,14.5,Y,23,0
鳳山區,Y,住宅區,17.6,Y,18.7,0
楠梓區,Y,住宅區,31.2,Y,11.6,0
岡山區,Y,住宅區,14.8,Y,12.7,0
左營區,Y,住宅區,14.3,Y,15.1,0
左營區,Y,商業區,26.3,Y,17,0
苓雅區,Y,住宅區,0.5,Y,23.4,0
左營區,Y,住宅區,5.5,Y,32.2,0
楠梓區,Y,住宅區,6.3,Y,16.8,0
鼓山區,Y,其他使用區,16.6,Y,22.8,0
前金區,Y,商業區,10.7,Y,31.6,280
楠梓區,Y,住宅區,6.7,Y,16.5,0
鼓山區,Y,其他使用區,8.8,Y,25.8,0
新興區,Y,商業區,0.3,Y,26,0
鼓山區,Y,商業區,12.6,Y,19.9,0
左營區,Y,住宅區,22.3,Y,17.7,0
三民區,Y,商業區,0.3,Y,23.1,0
小港區,Y,商業區,6.8,Y,18,0
楠梓區,N,住宅區,22.6,Y,14.6,0
苓雅區,Y,商業區,1,Y,24.8,150
三民區,N,住宅區,6.2,Y,24.2,0
左營區,Y,住宅區,14.3,Y,22,0
鳳山區,Y,住宅區,20.8,Y,12.5,0
前鎮區,Y,特定專用區,14.9,Y,23.1,0
鳳山區,N,住宅區,22.9,Y,17.5,0
左營區,Y,商業區,2.2,Y,35.5,450
鳳山區,Y,住宅區,2.3,Y,17.9,0
鼓山區,Y,商業區,9.3,Y,28.3,0
三民區,Y,住宅區,0.2,Y,27.2,0
苓雅區,Y,住宅區,1.3,Y,25.9,175
橋頭區,N,住宅區,0.1,Y,16.7,165
小港區,Y,商業區,2.2,Y,17,0
鼓山區,Y,其他使用區,2.2,Y,32.2,420
鼓山區,Y,其他使用區,2.2,Y,33.9,420
左營區,Y,商業區,16,Y,18.7,150
鼓山區,Y,其他使用區,2.2,Y,33.6,440
左營區,Y,商業區,4.9,Y,26.3,0
苓雅區,Y,住宅區,1.4,Y,27.3,370
前鎮區,Y,住宅區,0.9,Y,44.3,500
楠梓區,Y,商業區,2.8,Y,15.7,0
苓雅區,Y,商業區,26.4,Y,19.6,0
楠梓區,Y,住宅區,0.3,Y,18.7,92
鼓山區,Y,商業區,2.3,Y,27.8,430
左營區,Y,住宅區,0.5,Y,19.9,0
鼓山區,Y,其他使用區,7.5,Y,29.3,0
三民區,Y,商業區,0.5,Y,25.3,180
鼓山區,Y,商業區,11.9,Y,24.5,0
鳳山區,Y,住宅區,23.7,Y,15.1,0
鳳山區,Y,住宅區,11.9,Y,21.5,0
鼓山區,Y,其他使用區,16.7,Y,23.9,0
楠梓區,Y,商業區,3.1,Y,16.2,0
仁武區,Y,住宅區,0.1,Y,19.1,160
橋頭區,Y,商業區,2.2,Y,18.3,70
三民區,Y,住宅區,0.2,Y,28.2,0
鼓山區,Y,商業區,24.3,Y,18.7,0
岡山區,N,住宅區,14.8,Y,12.7,0
前鎮區,Y,住宅區,12.9,Y,26.2,0
橋頭區,Y,住宅區,0.9,Y,19.9,0
三民區,Y,特定專用區,25.5,Y,15.3,0
前鎮區,N,特定專用區,23.8,Y,14.9,0
苓雅區,Y,商業區,2.1,Y,24,0
鼓山區,Y,其他使用區,0.9,Y,26.4,430
仁武區,Y,住宅區,0.1,Y,18.2,145
仁武區,Y,商業區,1.2,Y,19,0
左營區,Y,住宅區,14.1,Y,19.6,0
仁武區,Y,商業區,0.7,Y,17.9,152
大寮區,Y,商業區,21.9,Y,11.7,0
三民區,Y,住宅區,0.2,Y,28.1,0
楠梓區,Y,住宅區,0.3,Y,17.1,0
三民區,Y,住宅區,0.2,Y,28.6,0
前金區,Y,商業區,3.8,Y,25.8,0
橋頭區,Y,住宅區,0.5,Y,19,0
小港區,Y,商業區,0.1,Y,17.8,0
左營區,Y,住宅區,0.2,Y,28.6,200
苓雅區,Y,商業區,1,Y,26.8,140
楠梓區,N,其他使用區,27.9,Y,13.9,0
三民區,Y,住宅區,2.2,Y,34.6,180
前鎮區,Y,商業區,14.1,Y,20.9,0
鼓山區,Y,其他使用區,0.9,Y,31.1,395
三民區,Y,住宅區,0.2,Y,29.8,0
仁武區,Y,商業區,0.7,Y,18.4,160
楠梓區,Y,住宅區,0.2,Y,19.7,170
左營區,Y,住宅區,6.6,Y,24.8,0
仁武區,Y,住宅區,0.1,Y,19.4,175
鼓山區,Y,商業區,2.3,Y,27.6,420
前鎮區,Y,商業區,27.8,Y,15.2,0
三民區,Y,商業區,7.8,Y,19.5,0
左營區,Y,住宅區,14.3,Y,21.1,0
鼓山區,Y,商業區,2.3,Y,27,440
鼓山區,Y,商業區,15.7,Y,25.6,0
三民區,Y,住宅區,0.2,Y,28.4,0
小港區,Y,商業區,6.2,Y,17.7,0
小港區,Y,商業區,0.1,Y,19.2,0
三民區,Y,住宅區,0.2,Y,27.9,0
前鎮區,Y,其他使用區,30.9,Y,14.8,0
三民區,Y,住宅區,0.2,Y,28,0
前金區,Y,商業區,0.3,Y,24.9,0
岡山區,Y,住宅區,14.8,Y,12.3,0
鼓山區,Y,其他使用區,5.1,Y,29.1,0
三民區,Y,住宅區,0.2,Y,26.5,0
左營區,N,住宅區,14.7,Y,18.6,100
鹽埕區,Y,商業區,0.8,Y,23.6,75
橋頭區,Y,商業區,2.2,Y,15.1,0
三民區,Y,商業區,27.3,Y,15.4,0
橋頭區,N,住宅區,0.1,Y,16.7,155
鼓山區,Y,其他使用區,3.7,Y,33.6,480
小港區,Y,商業區,0.1,Y,18.5,0
楠梓區,Y,住宅區,6.3,Y,17.1,0
鼓山區,N,住宅區,25.6,Y,16.7,0
左營區,Y,商業區,24.2,Y,16.2,0
三民區,N,商業區,0.3,Y,17.6,0
鳳山區,Y,住宅區,5.8,Y,16.7,0
鼓山區,Y,商業區,14.3,Y,22.2,0
鳳山區,Y,住宅區,9.4,Y,21.2,0
三民區,N,商業區,12.8,Y,20.2,0
三民區,N,商業區,6.5,Y,20.4,0
三民區,Y,住宅區,0.8,Y,26.2,0
鼓山區,Y,商業區,14.8,Y,24.4,0
左營區,Y,住宅區,0.5,Y,18.9,110
前鎮區,Y,住宅區,15.2,Y,19.7,0
仁武區,Y,住宅區,6.2,Y,14.8,0
鼓山區,Y,其他使用區,5.9,Y,27,0
鼓山區,Y,其他使用區,2.2,Y,33.4,420
橋頭區,Y,住宅區,1.9,Y,15.7,0
三民區,Y,住宅區,0.2,Y,28.4,0
小港區,Y,商業區,6.2,Y,17.8,0
左營區,Y,住宅區,6.3,Y,56.2,0
仁武區,Y,住宅區,0.1,Y,19.3,165
三民區,Y,住宅區,14.4,Y,16.4,0
鼓山區,Y,商業區,14.5,Y,23.9,0
三民區,Y,住宅區,0.2,Y,27.6,0
三民區,Y,住宅區,13.1,Y,24.1,0
左營區,N,住宅區,26.4,Y,17.1,0
楠梓區,N,商業區,0.8,N,18.6,0
大寮區,N,住宅區,27.2,Y,10.2,0
左營區,Y,住宅區,0.5,Y,21.2,165
楠梓區,N,住宅區,0.4,Y,18,155
苓雅區,Y,住宅區,0.5,Y,24,0
鼓山區,Y,商業區,2.3,Y,26.5,440
楠梓區,N,住宅區,21.3,Y,14.2,0
小港區,Y,商業區,0.1,Y,19.3,0
苓雅區,Y,住宅區,1.1,Y,28.6,400
鼓山區,Y,其他使用區,3.7,Y,34.2,480
楠梓區,Y,商業區,5.4,Y,15.2,0
三民區,N,住宅區,21.7,Y,17.7,120
鳳山區,Y,住宅區,24.1,Y,15.8,0
仁武區,Y,商業區,0.7,Y,18.8,160
小港區,Y,住宅區,5.2,Y,16.9,0
前鎮區,N,其他使用區,26.5,Y,14.4,0
三民區,Y,住宅區,0.2,Y,29.4,0
楠梓區,N,住宅區,0.4,Y,16.4,155
左營區,Y,商業區,2.2,Y,35.2,230
楠梓區,N,住宅區,0.4,Y,16.9,150
左營區,N,住宅區,9.4,Y,18.2,0
鳳山區,Y,住宅區,2.4,Y,18,40
鼓山區,Y,其他使用區,2.2,Y,29.5,200
三民區,Y,住宅區,0.2,Y,29,0
三民區,Y,商業區,15.7,Y,15,0
橋頭區,Y,商業區,2.2,Y,17.3,0
仁武區,Y,住宅區,0.1,Y,20.6,185
三民區,Y,住宅區,22.2,Y,17.1,0
橋頭區,Y,商業區,2.2,Y,16.8,0
鼓山區,Y,其他使用區,3.7,Y,35,450
前鎮區,N,住宅區,7.4,Y,23.3,0
三民區,Y,住宅區,0.2,Y,27.2,0
苓雅區,N,特定專用區,23.8,Y,11.9,0
左營區,N,住宅區,20.8,Y,16.8,0
鼓山區,Y,其他使用區,6.8,Y,21.7,0
鳳山區,Y,住宅區,9.4,Y,22.5,0
鳳山區,Y,住宅區,5.1,Y,18.3,0
仁武區,Y,商業區,0.7,Y,19.5,148
三民區,Y,商業區,27.8,Y,16.8,0
橋頭區,N,住宅區,0.1,Y,17.7,121
楠梓區,Y,住宅區,0.3,Y,17.9,98
三民區,N,住宅區,15.6,Y,23.2,180
三民區,Y,商業區,0.3,Y,21.7,80
鳳山區,Y,住宅區,6.6,Y,20,0
橋頭區,N,住宅區,0.1,Y,17.2,100
三民區,N,住宅區,3.1,Y,22.8,0
三民區,Y,住宅區,0.2,Y,29.2,0
前鎮區,Y,商業區,6.6,Y,21.8,0
鳥松區,N,住宅區,21.1,Y,11.7,0
左營區,N,住宅區,1.5,Y,26.4,0
前鎮區,Y,其他使用區,22.3,Y,12.8,0
左營區,Y,其他使用區,8.3,Y,25.4,150
鳳山區,Y,住宅區,28.8,Y,12.7,0
三民區,Y,住宅區,0.2,Y,26.7,0
三民區,N,特定專用區,22.3,Y,18.3,0
橋頭區,N,住宅區,0.1,Y,16.7,155
鼓山區,Y,其他使用區,3.7,Y,30.7,480
鳳山區,Y,住宅區,9.5,Y,16,0
鼓山區,Y,其他使用區,2.2,Y,28.5,450
左營區,Y,住宅區,6.6,Y,30.3,230
鼓山區,Y,商業區,2.3,Y,29.5,420
鳳山區,Y,商業區,30.4,N,8.9,0
三民區,Y,住宅區,0.2,Y,28.1,0
楠梓區,Y,商業區,3.1,Y,14.9,0
三民區,Y,住宅區,0.2,Y,26.5,0
鼓山區,Y,商業區,24.3,Y,17.8,0
左營區,Y,住宅區,22.3,Y,17.2,0
小港區,Y,住宅區,6.2,Y,14.5,0
苓雅區,N,特定專用區,23.8,Y,9.3,0
岡山區,Y,住宅區,26.5,Y,13.3,0
左營區,Y,住宅區,13.5,Y,18.1,0
楠梓區,Y,住宅區,1.1,Y,18.2,0
新興區,Y,商業區,21.8,Y,33.1,0
左營區,Y,住宅區,14.5,Y,17.3,0
鳳山區,Y,住宅區,7,Y,17.4,0
左營區,Y,住宅區,1.2,Y,22.7,0
三民區,Y,住宅區,0.2,Y,27.8,0
左營區,Y,住宅區,22.2,Y,9.9,140
左營區,Y,住宅區,7.3,Y,19.8,0
鼓山區,Y,商業區,2.3,Y,27.3,460
鳳山區,Y,住宅區,4.8,Y,20.5,0
左營區,Y,住宅區,25.8,Y,16.5,0
鼓山區,Y,特定專用區,17,Y,20.1,0
三民區,Y,商業區,15.7,Y,19.1,0
三民區,Y,住宅區,14.6,Y,16.4,0
左營區,Y,住宅區,0.5,Y,24,160
三民區,Y,住宅區,0.2,Y,27.5,0
橋頭區,Y,住宅區,1.9,Y,16,0
三民區,Y,住宅區,0.2,Y,28,0
鼓山區,Y,商業區,14.2,Y,24.1,0
左營區,Y,商業區,7.4,Y,27,0
左營區,Y,住宅區,16.2,Y,22.8,150
三民區,Y,住宅區,24.3,Y,15.7,0
大社區,Y,住宅區,4,Y,16.8,0
鳳山區,N,住宅區,4,Y,17.9,145
岡山區,Y,住宅區,27.3,Y,14.6,0
苓雅區,Y,住宅區,1.3,Y,28.3,200
左營區,Y,住宅區,35.3,Y,8.8,0
仁武區,Y,商業區,3.3,Y,19.3,0
三民區,Y,住宅區,0.2,Y,27.7,0
三民區,N,商業區,0.3,Y,19,0
楠梓區,Y,住宅區,0.3,Y,16,0
苓雅區,Y,商業區,3.3,Y,33.2,0
鹽埕區,Y,商業區,0.8,Y,23.6,130
仁武區,Y,住宅區,0.1,Y,21.6,175
楠梓區,Y,商業區,3.1,Y,16.8,0
前金區,Y,商業區,12,Y,21.7,0
仁武區,Y,住宅區,0.1,Y,19.8,140
鳳山區,N,住宅區,3.7,Y,22.1,0
三民區,Y,商業區,0.7,Y,28.6,180
鼓山區,Y,住宅區,24.4,Y,22.6,0
三民區,N,商業區,19.8,Y,17.3,0
左營區,Y,商業區,22.3,Y,15.4,0
三民區,Y,住宅區,24.9,Y,15.5,0
楠梓區,N,住宅區,15.3,Y,15.7,0
仁武區,Y,住宅區,0.1,Y,20.2,170
鼓山區,Y,住宅區,25.8,Y,14.7,0
仁武區,Y,住宅區,0.1,Y,18.9,150
苓雅區,Y,住宅區,1.4,Y,26.9,375
三民區,N,商業區,26.3,Y,13.9,0
左營區,Y,商業區,14.8,Y,19.5,0
楠梓區,Y,住宅區,1.8,Y,19.4,0
鼓山區,Y,其他使用區,7.1,Y,29.1,0
仁武區,Y,住宅區,0.1,Y,20.6,150
前金區,Y,商業區,3.8,Y,25.4,0
左營區,Y,住宅區,27.3,Y,17.3,0
鼓山區,Y,住宅區,14.9,Y,23.2,0
三民區,Y,商業區,0.3,Y,23.9,185
鳳山區,Y,住宅區,4.7,Y,17.4,0
三民區,Y,住宅區,15.2,Y,17.9,150
苓雅區,Y,商業區,13.8,Y,22.6,0
前金區,Y,住宅區,14.3,Y,20.4,0
鳳山區,Y,住宅區,6.6,Y,18.3,0
左營區,N,住宅區,24.6,Y,14.6,0
三民區,Y,住宅區,0.2,Y,28.3,0
鼓山區,Y,其他使用區,3.7,Y,38.5,260
左營區,Y,住宅區,23,Y,16.2,0
